city,area,gender,total,total_age1,age_0,age_1,age_2,age_3,age_4,total_age2,age_5,age_6,age_7,age_8,age_9,total_age3,age_10,age_11,age_12,age_13,age_14,total_age4,age_15,age_16,age_17,age_18,age_19,total_age5,age_20,age_21,age_22,age_23,age_24,total_age6,age_25,age_26,age_27,age_28,age_29,total_age7,age_30,age_31,age_32,age_33,age_34,total_age8,age35,age_36,age_37,age_38,age_39,total_age9,age_40,age_41,age_42,age_43,age_44,total_age10,age45,age_46,age_47,age_48,age_49,total_age11,age_50,age_51,age_52,age_53,age_54,total_age12,age55,age_56,age_57,age_58,age_59,total_age13,age_60,age_61,age_62,age_63,age_64,total_age14,age65,age_66,age_67,age_68,age_69,total_age15,age_70,age_71,age_72,age_73,age_74,total_age16,age75,age_76,age_77,age_78,age_79,total_age17,age_80,age_81,age_82,age_83,age_84,total_age18,age85,age_86,age_87,age_88,age_89,total_age19,age_90,age_91,age_92,age_93,age_94,total_age20,age95,age_96,age_97,age_98,age_99,total_age21
新竹市,總計,計,"448,207","24,095","3,832","4,372","4,796","5,316","5,779","27,415","5,777","5,679","6,134","5,233","4,592","25,267","5,175","5,273","5,029","5,031","4,759","26,235","4,824","5,007","5,177","5,436","5,791","27,345","5,266","4,982","5,829","5,730","5,538","27,716","5,447","5,540","5,524","5,483","5,722","29,241","5,554","5,759","5,662","5,785","6,481","41,184","7,340","7,704","8,432","8,835","8,873","41,833","8,857","8,608","8,364","8,580","7,424","34,888","7,090","6,883","6,962","7,001","6,952","32,236","6,969","6,585","6,161","6,233","6,288","29,480","6,040","6,169","6,036","5,563","5,672","25,626","5,563","5,204","4,916","4,929","5,014","21,017","4,680","4,420","4,345","4,154","3,418","12,310","3,262","2,722","2,542","2,002","1,782","9,495","2,056","2,002","1,942","1,742","1,753","6,410","1,548","1,374","1,314","1,125","1,049","3,873",902,820,816,690,645,"1,969",534,501,384,298,252,501,176,139,81,65,40,71
新竹市,總計,男,"220,986","12,358","1,966","2,231","2,441","2,708","3,012","14,243","2,986","2,938","3,183","2,735","2,401","13,259","2,721","2,867","2,597","2,608","2,466","13,668","2,513","2,618","2,717","2,830","2,990","14,173","2,739","2,597","3,033","2,950","2,854","14,258","2,788","2,812","2,841","2,875","2,942","14,559","2,839","2,895","2,816","2,882","3,127","19,713","3,496","3,676","4,070","4,234","4,237","20,239","4,207","4,126","4,047","4,195","3,664","17,156","3,562","3,346","3,431","3,382","3,435","15,964","3,357","3,302","3,094","3,056","3,155","14,494","2,986","3,069","2,985","2,741","2,713","12,144","2,684","2,521","2,266","2,305","2,368","9,794","2,241","2,080","1,993","1,901","1,579","5,588","1,512","1,245","1,182",888,761,"3,971",890,859,800,726,696,"2,538",615,546,518,456,403,"1,653",358,322,368,304,301,942,233,244,183,164,118,238,89,60,36,33,20,34
新竹市,總計,女,"227,221","11,737","1,866","2,141","2,355","2,608","2,767","13,172","2,791","2,741","2,951","2,498","2,191","12,008","2,454","2,406","2,432","2,423","2,293","12,567","2,311","2,389","2,460","2,606","2,801","13,172","2,527","2,385","2,796","2,780","2,684","13,458","2,659","2,728","2,683","2,608","2,780","14,682","2,715","2,864","2,846","2,903","3,354","21,471","3,844","4,028","4,362","4,601","4,636","21,594","4,650","4,482","4,317","4,385","3,760","17,732","3,528","3,537","3,531","3,619","3,517","16,272","3,612","3,283","3,067","3,177","3,133","14,986","3,054","3,100","3,051","2,822","2,959","13,482","2,879","2,683","2,650","2,624","2,646","11,223","2,439","2,340","2,352","2,253","1,839","6,722","1,750","1,477","1,360","1,114","1,021","5,524","1,166","1,143","1,142","1,016","1,057","3,872",933,828,796,669,646,"2,220",544,498,448,386,344,"1,027",301,257,201,134,134,263,87,79,45,32,20,37
新竹市,東區,計,"217,446","12,741","1,925","2,233","2,494","2,921","3,168","15,916","3,214","3,229","3,523","3,144","2,806","14,902","3,158","3,213","3,098","2,863","2,570","13,058","2,516","2,527","2,595","2,619","2,801","12,429","2,476","2,316","2,631","2,541","2,465","12,256","2,388","2,518","2,385","2,474","2,491","13,477","2,543","2,632","2,638","2,681","2,983","19,734","3,406","3,613","4,057","4,295","4,363","20,899","4,372","4,307","4,171","4,372","3,677","16,929","3,506","3,390","3,333","3,396","3,304","14,941","3,306","3,114","2,794","2,833","2,894","13,190","2,801","2,754","2,639","2,491","2,505","11,529","2,491","2,356","2,208","2,223","2,251","9,320","2,005","1,939","1,979","1,853","1,544","5,591","1,504","1,229","1,138",926,794,"4,356",910,936,873,795,842,"3,068",701,665,665,544,493,"1,837",430,379,404,319,305,973,281,250,172,150,120,260,82,71,48,35,24,40
新竹市,東區,男,"106,856","6,498",978,"1,126","1,248","1,497","1,649","8,288","1,688","1,660","1,860","1,632","1,448","7,881","1,675","1,768","1,613","1,499","1,326","6,754","1,324","1,282","1,331","1,357","1,460","6,446","1,282","1,225","1,345","1,333","1,261","6,286","1,220","1,296","1,219","1,261","1,290","6,609","1,306","1,293","1,297","1,306","1,407","9,299","1,590","1,720","1,947","2,003","2,039","9,820","1,958","1,984","1,977","2,115","1,786","8,247","1,750","1,629","1,618","1,629","1,621","7,425","1,602","1,608","1,391","1,378","1,446","6,554","1,377","1,385","1,285","1,285","1,222","5,498","1,214","1,126","1,028","1,052","1,078","4,356",949,939,926,841,701,"2,489",663,561,517,409,339,"1,789",393,394,328,330,344,"1,200",282,265,248,214,191,808,172,158,188,140,150,466,118,120,82,82,64,120,34,34,26,14,12,23
新竹市,東區,女,"110,590","6,243",947,"1,107","1,246","1,424","1,519","7,628","1,526","1,569","1,663","1,512","1,358","7,021","1,483","1,445","1,485","1,364","1,244","6,304","1,192","1,245","1,264","1,262","1,341","5,983","1,194","1,091","1,286","1,208","1,204","5,970","1,168","1,222","1,166","1,213","1,201","6,868","1,237","1,339","1,341","1,375","1,576","10,435","1,816","1,893","2,110","2,292","2,324","11,079","2,414","2,323","2,194","2,257","1,891","8,682","1,756","1,761","1,715","1,767","1,683","7,516","1,704","1,506","1,403","1,455","1,448","6,636","1,424","1,369","1,354","1,206","1,283","6,031","1,277","1,230","1,180","1,171","1,173","4,964","1,056","1,000","1,053","1,012",843,"3,102",841,668,621,517,455,"2,567",517,542,545,465,498,"1,868",419,400,417,330,302,"1,029",258,221,216,179,155,507,163,130,90,68,56,140,48,37,22,21,12,17
新竹市,北區,計,"152,180","7,394","1,190","1,381","1,490","1,567","1,766","8,249","1,751","1,744","1,901","1,538","1,315","7,245","1,441","1,505","1,365","1,486","1,448","8,482","1,462","1,613","1,676","1,796","1,935","9,562","1,812","1,721","2,017","2,048","1,964","9,708","1,959","1,873","1,993","1,846","2,037","10,078","1,917","2,008","1,889","1,997","2,267","13,772","2,501","2,600","2,828","2,895","2,948","13,752","2,952","2,761","2,793","2,791","2,455","11,736","2,290","2,267","2,414","2,364","2,401","11,432","2,404","2,328","2,222","2,259","2,219","10,539","2,054","2,229","2,221","1,999","2,036","9,414","2,014","1,926","1,825","1,787","1,862","7,886","1,762","1,620","1,644","1,569","1,291","4,643","1,231","1,037",982,746,647,"3,589",804,735,734,670,646,"2,332",573,492,451,424,392,"1,424",303,313,297,263,248,749,199,185,152,111,102,181,69,53,20,24,15,13
新竹市,北區,男,"74,253","3,808",616,721,774,798,899,"4,250",874,889,981,808,698,"3,763",744,808,683,760,768,"4,401",731,847,900,932,991,"4,912",939,874,"1,041","1,018","1,040","5,033","1,005",955,"1,026",997,"1,050","5,037",973,"1,028",928,988,"1,120","6,489","1,183","1,207","1,343","1,360","1,396","6,669","1,440","1,336","1,334","1,347","1,212","5,682","1,132","1,069","1,178","1,132","1,171","5,574","1,145","1,117","1,100","1,094","1,118","5,080","1,022","1,085","1,102",944,927,"4,371",951,942,808,809,861,"3,630",833,739,742,718,598,"2,107",587,476,452,332,260,"1,474",348,316,297,268,245,922,223,197,176,179,147,581,113,119,119,121,109,367,90,89,79,65,44,97,43,23,7,17,7,6
新竹市,北區,女,"77,927","3,586",574,660,716,769,867,"3,999",877,855,920,730,617,"3,482",697,697,682,726,680,"4,081",731,766,776,864,944,"4,650",873,847,976,"1,030",924,"4,675",954,918,967,849,987,"5,041",944,980,961,"1,009","1,147","7,283","1,318","1,393","1,485","1,535","1,552","7,083","1,512","1,425","1,459","1,444","1,243","6,054","1,158","1,198","1,236","1,232","1,230","5,858","1,259","1,211","1,122","1,165","1,101","5,459","1,032","1,144","1,119","1,055","1,109","5,043","1,063",984,"1,017",978,"1,001","4,256",929,881,902,851,693,"2,536",644,561,530,414,387,"2,115",456,419,437,402,401,"1,410",350,295,275,245,245,843,190,194,178,142,139,382,109,96,73,46,58,84,26,30,13,7,8,7
新竹市,香山區,計,"78,581","3,960",717,758,812,828,845,"3,250",812,706,710,551,471,"3,120",576,555,566,682,741,"4,695",846,867,906,"1,021","1,055","5,354",978,945,"1,181","1,141","1,109","5,752","1,100","1,149","1,146","1,163","1,194","5,686","1,094","1,119","1,135","1,107","1,231","7,678","1,433","1,491","1,547","1,645","1,562","7,182","1,533","1,540","1,400","1,417","1,292","6,223","1,294","1,226","1,215","1,241","1,247","5,863","1,259","1,143","1,145","1,141","1,175","5,751","1,185","1,186","1,176","1,073","1,131","4,683","1,058",922,883,919,901,"3,811",913,861,722,732,583,"2,076",527,456,422,330,341,"1,550",342,331,335,277,265,"1,010",274,217,198,157,164,612,169,128,115,108,92,247,54,66,60,37,30,60,25,15,13,6,1,18
